,State_Code,District_code,Area_name,Type,Age_grp,Total_Person,Total_Male,Total_Female,Illiterate_Person,Illiterate_Male,Illiterate_Female,Literate_Person,Literate_Male,Literate_Female,Literate but below primary_Person,Literate but below primary_Male,Literate but below primary_Female,Primary but below middle_Person,Primary but below middle_Male,Primary but below middle_Female,Middle but below matric/secondary_Person,Middle but below matric/secondary_Male,Middle but below matric/secondary_Female,Matric/Secondary but below graduate_Person,Matric/Secondary but below graduate_Male,Matric/Secondary but below graduate_Female,Graduate and above_Person,Graduate and above_Male,Graduate and above_Female
885,10,000,State - BIHAR,Total,14,2312267,1221587,1090680,375393,168787,206606,1936874,1052800,884074,220496,114755,105741,776714,414489,362225,885534,492465,393069,0,0,0,0,0,0
886,10,000,State - BIHAR,Total,15,2326025,1289350,1036675,457692,220928,236764,1868333,1068422,799911,172092,95951,76141,555182,314130,241052,674868,386872,287996,402911,233252,169659,0,0,0
887,10,000,State - BIHAR,Total,16,2046951,1143121,903830,415426,200069,215357,1631525,943052,688473,130095,74319,55776,376393,218375,158018,477968,275064,202904,586703,339073,247630,0,0,0
888,10,000,State - BIHAR,Total,17,1408901,798482,610419,285413,133321,152092,1123488,665161,458327,75801,44107,31694,209924,125811,84113,245990,144686,101304,546357,323291,223066,0,0,0
889,10,000,State - BIHAR,Total,18,2294012,1320854,973158,593531,267942,325589,1700481,1052912,647569,129857,77804,52053,341286,215743,125543,324954,203350,121604,821501,506328,315173,0,0,0
890,10,000,State - BIHAR,Total,19,1396806,738774,658032,382114,140293,241821,1014692,598481,416211,75585,40223,35362,191528,111479,80049,168434,99934,68500,523393,316636,206757,0,0,0
891,10,000,State - BIHAR,Total,20-24,8064735,4210585,3854150,2725795,979683,1746112,5338940,3230902,2108038,443499,229697,213802,1128879,666187,462692,862010,532195,329815,2017144,1261257,755887,529028,345778,183250
892,10,000,State - BIHAR,Total,25-29,7671705,3828687,3843018,3085422,1071700,2013722,4586283,2756987,1829296,412896,201817,211079,1036528,594359,442169,782653,483340,299313,1385854,865187,520667,560567,390768,169799
893,10,000,State - BIHAR,Total,30-34,7055737,3510596,3545141,3107403,1099413,2007990,3948334,2411183,1537151,369159,180809,188350,886366,511719,374647,656155,408661,247494,1246621,803677,442944,424558,307952,116606
894,10,000,State - BIHAR,Total,35-39,6457261,3308161,3149100,3070790,1134401,1936389,3386471,2173760,1212711,308034,159864,148170,744720,444943,299777,536149,343273,192876,1063107,725849,337258,411445,316473,94972
895,10,000,State - BIHAR,Total,40-44,5165692,2756809,2408883,2633359,1044660,1588699,2532333,1712149,820184,226347,125184,101163,560006,345071,214935,400810,266433,134377,747576,543687,203889,350475,283750,66725
896,10,000,State - BIHAR,Total,45-49,4270374,2209994,2060380,2341117,882493,1458624,1929257,1327501,601756,175719,99078,76641,453087,278183,174904,318855,216746,102109,531456,403970,127486,255507,213482,42025
897,10,000,State - BIHAR,Total,50-54,3312740,1808425,1504315,1886866,786208,1100658,1425874,1022217,403657,132394,80557,51837,358414,229802,128612,249922,179379,70543,377167,302297,74870,161171,138078,23093
898,10,000,State - BIHAR,Total,55-59,2796678,1330356,1466322,1686706,550956,1135750,1109972,779400,330572,104524,58685,45839,277836,167142,110694,186428,130140,56288,297657,244706,52951,126046,110409,15637
899,10,000,State - BIHAR,Total,60-64,3008008,1559925,1448083,1912369,747044,1165325,1095639,812881,282758,120481,76763,43718,303062,202135,100927,187583,140585,46998,262153,226729,35424,97321,88112,9209
900,10,000,State - BIHAR,Total,65-69,2089779,1103718,986061,1344287,530410,813877,745492,573308,172184,82925,56801,26124,202686,143682,59004,130452,101616,28836,181299,158399,22900,61647,56809,4838
901,10,000,State - BIHAR,Total,70-74,1379531,784383,595148,915536,410352,505184,463995,374031,89964,54190,39899,14291,130589,99459,31130,76343,62977,13366,106931,96552,10379,37807,35401,2406
902,10,000,State - BIHAR,Total,75-79,550479,297973,252506,355913,143830,212083,194566,154143,40423,22911,16494,6417,54639,40812,13827,32429,26533,5896,44482,39690,4792,15971,14922,1049
903,10,000,State - BIHAR,Total,80+,679348,360594,318754,437129,180367,256762,242219,180227,61992,30078,20695,9383,70539,51275,19264,40001,30698,9303,52572,42740,9832,16259,14029,2230
904,10,000,State - BIHAR,Total,Age not stated,403502,220309,183193,178780,80812,97968,224722,139497,85225,40735,22032,18703,36272,20864,15408,23469,14136,9333,39156,25611,13545,13874,10129,3745
905,10,000,State - BIHAR,Rural,All ages,92341436,48073850,44267586,47529284,20832020,26697264,44812152,27241830,17570322,12370917,6611758,5759159,11717783,6878975,4838808,6873883,4333233,2540650,9017630,6189519,2828111,1851135,1488731,362404
906,10,000,State - BIHAR,Rural,0-6,17383701,8971671,8412030,17383701,8971671,8412030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,10,000,State - BIHAR,Rural,7,2472268,1273456,1198812,924413,451002,473411,1547855,822454,725401,1475128,780419,694709,0,0,0,0,0,0,0,0,0,0,0,0
908,10,000,State - BIHAR,Rural,8,3152704,1630750,1521954,772517,366289,406228,2380187,1264461,1115726,2308794,1224082,1084712,0,0,0,0,0,0,0,0,0,0,0,0
909,10,000,State - BIHAR,Rural,9,2222416,1151911,1070505,445156,207546,237610,1777260,944365,832895,1552566,819866,732700,174582,95905,78677,0,0,0,0,0,0,0,0,0
910,10,000,State - BIHAR,Rural,10,3486052,1834339,1651713,681356,319494,361862,2804696,1514845,1289851,2085521,1112893,972628,645985,359754,286231,0,0,0,0,0,0,0,0,0
911,10,000,State - BIHAR,Rural,11,2138971,1125945,1013026,353757,162211,191546,1785214,963734,821480,900221,475074,425147,837912,461397,376515,0,0,0,0,0,0,0,0,0
912,10,000,State - BIHAR,Rural,12,2863651,1512521,1351130,467420,209888,257532,2396231,1302633,1093598,741369,388578,352791,1382298,758262,624036,212404,121346,91058,0,0,0,0,0,0
913,10,000,State - BIHAR,Rural,13,1943012,1010688,932324,296258,128601,167657,1646754,882087,764667,312802,160986,151816,916001,489129,426872,375225,207798,167427,0,0,0,0,0,0
914,10,000,State - BIHAR,Rural,14,2041261,1080482,960779,345352,153672,191680,1695909,926810,769099,200828,104224,96604,699283,374343,324940,746946,420152,326794,0,0,0,0,0,0
915,10,000,State - BIHAR,Rural,15,2054655,1143650,911005,422617,202424,220193,1632038,941226,690812,157354,87648,69706,504233,286564,217669,590015,341415,248600,323005,190759,132246,0,0,0
916,10,000,State - BIHAR,Rural,16,1785492,1003054,782438,381783,182260,199523,1403709,820794,582915,118163,67619,50544,341202,198912,142290,419183,243432,175751,470843,278005,192838,0,0,0
917,10,000,State - BIHAR,Rural,17,1205355,687338,518017,261042,120644,140398,944313,566694,377619,68285,39710,28575,189772,114268,75504,215361,127723,87638,430184,260450,169734,0,0,0
918,10,000,State - BIHAR,Rural,18,1994318,1153623,840695,545739,243472,302267,1448579,910151,538428,117015,70241,46774,309245,196608,112637,288318,181827,106491,659376,416599,242777,0,0,0
919,10,000,State - BIHAR,Rural,19,1203909,634833,569076,354028,127623,226405,849881,507210,342671,68403,36263,32140,173783,101300,72483,149390,89094,60296,408346,253501,154845,0,0,0
920,10,000,State - BIHAR,Rural,20-24,7011053,3644529,3366524,2534768,899008,1635760,4476285,2745521,1730764,402496,208113,194383,1021754,606445,415309,762500,475124,287376,1635932,1047589,588343,334572,233723,100849
921,10,000,State - BIHAR,Rural,25-29,6722688,3340162,3382526,2879172,993748,1885424,3843516,2346414,1497102,375997,185017,190980,938201,544957,393244,689152,432344,256808,1136888,732666,404222,343860,255548,88312
922,10,000,State - BIHAR,Rural,30-34,6203044,3074406,3128638,2901756,1022621,1879135,3301288,2051785,1249503,335177,165651,169526,798753,468654,330099,575759,365936,209823,1015358,679816,335542,253854,195910,57944
923,10,000,State - BIHAR,Rural,35-39,5671251,2902365,2768886,2860968,1057044,1803924,2810283,1845321,964962,277010,145599,131411,663239,404830,258409,464349,305122,159227,867531,618708,248823,253911,208016,45895
924,10,000,State - BIHAR,Rural,40-44,4510868,2404576,2106292,2445186,971759,1473427,2065682,1432817,632865,201452,113210,88242,491972,310900,181072,340907,233727,107180,600087,458205,141882,216776,186615,30161
925,10,000,State - BIHAR,Rural,45-49,3721533,1918799,1802734,2173473,822993,1350480,1548060,1095806,452254,155011,89407,65604,392612,248908,143704,266537,188023,78514,414423,332758,81665,152026,135172,16854
926,10,000,State - BIHAR,Rural,50-54,2885694,1575237,1310457,1748193,734593,1013600,1137501,840644,296857,116166,72707,43459,308300,205308,102992,208298,155558,52740,289287,244996,44291,89669,81531,8138
927,10,000,State - BIHAR,Rural,55-59,2450329,1151517,1298812,1569379,516581,1052798,880950,634936,246014,91646,53103,38543,237885,149631,88254,154536,112846,41690,227684,196679,31005,68816,63320,5496
928,10,000,State - BIHAR,Rural,60-64,2677437,1385714,1291723,1779728,701857,1077871,897709,683857,213852,106372,69989,36383,262517,181987,80530,158468,124018,34450,206934,186466,20468,54945,51827,3118
929,10,000,State - BIHAR,Rural,65-69,1870640,986570,884070,1254974,500398,754576,615666,486172,129494,73165,51829,21336,176155,130278,45877,111080,90118,20962,143826,129733,14093,35875,34128,1747
930,10,000,State - BIHAR,Rural,70-74,1231828,701151,530677,850600,386372,464228,381228,314779,66449,47607,36254,11353,113003,89597,23406,64728,55398,9330,83720,77518,6202,21595,20685,910
931,10,000,State - BIHAR,Rural,75-79,486894,263161,223733,330280,135410,194870,156614,127751,28863,19810,14888,4922,46539,36603,9936,27174,23198,3976,33747,30923,2824,8579,8236,343
932,10,000,State - BIHAR,Rural,80+,601387,320855,280532,402359,168949,233410,199028,151906,47122,26208,18664,7544,60874,45907,14967,33790,26790,7000,40835,34018,6817,9256,8221,1035
933,10,000,State - BIHAR,Rural,Age not stated,349025,190547,158478,163309,73890,89419,185716,116657,69059,36351,19724,16627,31683,18528,13155,19763,12244,7519,29624,20130,9494,7401,5799,1602
934,10,000,State - BIHAR,Urban,All ages,11758016,6204307,5553709,4065615,1838114,2227501,7692401,4366193,3326208,1331063,696600,634463,1437186,746408,690778,1095716,597657,498059,2216410,1269412,946998,1210541,837361,373180
935,10,000,State - BIHAR,Urban,0-6,1750263,915568,834695,1750263,915568,834695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,10,000,State - BIHAR,Urban,7,263906,137586,126320,80618,40294,40324,183288,97292,85996,174865,92442,82423,0,0,0,0,0,0,0,0,0,0,0,0
937,10,000,State - BIHAR,Urban,8,319494,167843,151651,62708,31175,31533,256786,136668,120118,249203,132312,116891,0,0,0,0,0,0,0,0,0,0,0,0
938,10,000,State - BIHAR,Urban,9,236554,124445,112109,36504,18028,18476,200050,106417,93633,166793,88698,78095,27909,14643,13266,0,0,0,0,0,0,0,0,0
939,10,000,State - BIHAR,Urban,10,362616,193139,169477,56556,28657,27899,306060,164482,141578,207510,111150,96360,90993,48953,42040,0,0,0,0,0,0,0,0,0
940,10,000,State - BIHAR,Urban,11,246682,130324,116358,29525,14622,14903,217157,115702,101455,94754,50665,44089,117273,62082,55191,0,0,0,0,0,0,0,0,0
941,10,000,State - BIHAR,Urban,12,324616,170789,153827,38642,19409,19233,285974,151380,134594,73712,39426,34286,161621,85062,76559,44506,23376,21130,0,0,0,0,0,0
942,10,000,State - BIHAR,Urban,13,242015,124499,117516,24464,12010,12454,217551,112489,105062,30924,16233,14691,105745,54536,51209,76457,39287,37170,0,0,0,0,0,0
943,10,000,State - BIHAR,Urban,14,271006,141105,129901,30041,15115,14926,240965,125990,114975,19668,10531,9137,77431,40146,37285,138588,72313,66275,0,0,0,0,0,0
944,10,000,State - BIHAR,Urban,15,271370,145700,125670,35075,18504,16571,236295,127196,109099,14738,8303,6435,50949,27566,23383,84853,45457,39396,79906,42493,37413,0,0,0
945,10,000,State - BIHAR,Urban,16,261459,140067,121392,33643,17809,15834,227816,122258,105558,11932,6700,5232,35191,19463,15728,58785,31632,27153,115860,61068,54792,0,0,0
946,10,000,State - BIHAR,Urban,17,203546,111144,92402,24371,12677,11694,179175,98467,80708,7516,4397,3119,20152,11543,8609,30629,16963,13666,116173,62841,53332,0,0,0
947,10,000,State - BIHAR,Urban,18,299694,167231,132463,47792,24470,23322,251902,142761,109141,12842,7563,5279,32041,19135,12906,36636,21523,15113,162125,89729,72396,0,0,0
948,10,000,State - BIHAR,Urban,19,192897,103941,88956,28086,12670,15416,164811,91271,73540,7182,3960,3222,17745,10179,7566,19044,10840,8204,115047,63135,51912,0,0,0
949,10,000,State - BIHAR,Urban,20-24,1053682,566056,487626,191027,80675,110352,862655,485381,377274,41003,21584,19419,107125,59742,47383,99510,57071,42439,381212,213668,167544,194456,112055,82401
950,10,000,State - BIHAR,Urban,25-29,949017,488525,460492,206250,77952,128298,742767,410573,332194,36899,16800,20099,98327,49402,48925,93501,50996,42505,248966,132521,116445,216707,135220,81487
951,10,000,State - BIHAR,Urban,30-34,852693,436190,416503,205647,76792,128855,647046,359398,287648,33982,15158,18824,87613,43065,44548,80396,42725,37671,231263,123861,107402,170704,112042,58662
952,10,000,State - BIHAR,Urban,35-39,786010,405796,380214,209822,77357,132465,576188,328439,247749,31024,14265,16759,81481,40113,41368,71800,38151,33649,195576,107141,88435,157534,108457,49077
953,10,000,State - BIHAR,Urban,40-44,654824,352233,302591,188173,72901,115272,466651,279332,187319,24895,11974,12921,68034,34171,33863,59903,32706,27197,147489,85482,62007,133699,97135,36564
954,10,000,State - BIHAR,Urban,45-49,548841,291195,257646,167644,59500,108144,381197,231695,149502,20708,9671,11037,60475,29275,31200,52318,28723,23595,117033,71212,45821,103481,78310,25171
955,10,000,State - BIHAR,Urban,50-54,427046,233188,193858,138673,51615,87058,288373,181573,106800,16228,7850,8378,50114,24494,25620,41624,23821,17803,87880,57301,30579,71502,56547,14955
956,10,000,State - BIHAR,Urban,55-59,346349,178839,167510,117327,34375,82952,229022,144464,84558,12878,5582,7296,39951,17511,22440,31892,17294,14598,69973,48027,21946,57230,47089,10141
957,10,000,State - BIHAR,Urban,60-64,330571,174211,156360,132641,45187,87454,197930,129024,68906,14109,6774,7335,40545,20148,20397,29115,16567,12548,55219,40263,14956,42376,36285,6091
958,10,000,State - BIHAR,Urban,65-69,219139,117148,101991,89313,30012,59301,129826,87136,42690,9760,4972,4788,26531,13404,13127,19372,11498,7874,37473,28666,8807,25772,22681,3091
959,10,000,State - BIHAR,Urban,70-74,147703,83232,64471,64936,23980,40956,82767,59252,23515,6583,3645,2938,17586,9862,7724,11615,7579,4036,23211,19034,4177,16212,14716,1496
960,10,000,State - BIHAR,Urban,75-79,63585,34812,28773,25633,8420,17213,37952,26392,11560,3101,1606,1495,8100,4209,3891,5255,3335,1920,10735,8767,1968,7392,6686,706
961,10,000,State - BIHAR,Urban,80+,77961,39739,38222,34770,11418,23352,43191,28321,14870,3870,2031,1839,9665,5368,4297,6211,3908,2303,11737,8722,3015,7003,5808,1195
962,10,000,State - BIHAR,Urban,Age not stated,54477,29762,24715,15471,6922,8549,39006,22840,16166,4384,2308,2076,4589,2336,2253,3706,1892,1814,9532,5481,4051,6473,4330,2143
963,11,000,State - SIKKIM,Total,All ages,610577,323070,287507,165625,71801,93824,444952,251269,193683,116100,66658,49442,115601,62664,52937,69545,37520,32025,91178,53420,37758,32669,19290,13379
964,11,000,State - SIKKIM,Total,0-6,64111,32761,31350,64111,32761,31350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,11,000,State - SIKKIM,Total,7,11728,5951,5777,2564,1304,1260,9164,4647,4517,8971,4521,4450,0,0,0,0,0,0,0,0,0,0,0,0
966,11,000,State - SIKKIM,Total,8,11022,5525,5497,1147,599,548,9875,4926,4949,9727,4839,4888,0,0,0,0,0,0,0,0,0,0,0,0
967,11,000,State - SIKKIM,Total,9,12153,6136,6017,1178,604,574,10975,5532,5443,9544,4830,4714,1274,610,664,0,0,0,0,0,0,0,0,0
968,11,000,State - SIKKIM,Total,10,13543,6929,6614,1109,551,558,12434,6378,6056,8582,4480,4102,3648,1766,1882,0,0,0,0,0,0,0,0,0
969,11,000,State - SIKKIM,Total,11,13165,6684,6481,663,347,316,12502,6337,6165,6160,3286,2874,6132,2911,3221,0,0,0,0,0,0,0,0,0
970,11,000,State - SIKKIM,Total,12,13400,6846,6554,474,236,238,12926,6610,6316,4426,2508,1918,7398,3559,3839,894,407,487,0,0,0,0,0,0
971,11,000,State - SIKKIM,Total,13,13312,6722,6590,470,234,236,12842,6488,6354,3102,1771,1331,7235,3490,3745,2251,1054,1197,0,0,0,0,0,0
972,11,000,State - SIKKIM,Total,14,13503,6784,6719,497,232,265,13006,6552,6454,2272,1333,939,6433,3151,3282,4046,1901,2145,0,0,0,0,0,0
973,11,000,State - SIKKIM,Total,15,13323,6715,6608,625,292,333,12698,6423,6275,1794,1096,698,5218,2632,2586,4191,1953,2238,1216,562,654,0,0,0
974,11,000,State - SIKKIM,Total,16,13428,6667,6761,609,282,327,12819,6385,6434,1669,993,676,4211,2114,2097,4369,1994,2375,2275,1108,1167,0,0,0
975,11,000,State - SIKKIM,Total,17,13144,6784,6360,610,290,320,12534,6494,6040,1630,992,638,3409,1819,1590,3748,1751,1997,3426,1729,1697,0,0,0
976,11,000,State - SIKKIM,Total,18,14254,7347,6907,791,393,398,13463,6954,6509,1890,1186,704,3279,1732,1547,3396,1617,1779,4495,2172,2323,0,0,0
977,11,000,State - SIKKIM,Total,19,12788,6485,6303,661,302,359,12127,6183,5944,1749,1051,698,2862,1478,1384,2556,1166,1390,4519,2245,2274,0,0,0
978,11,000,State - SIKKIM,Total,20-24,67297,35146,32151,4483,1910,2573,62814,33236,29578,9427,5541,3886,15111,7907,7204,9993,4958,5035,19887,10562,9325,5868,2842,3026
979,11,000,State - SIKKIM,Total,25-29,64639,34700,29939,6169,2349,3820,58470,32351,26119,8397,4672,3725,13380,7035,6345,9167,4916,4251,14854,9010,5844,9545,4992,4553
980,11,000,State - SIKKIM,Total,30-34,52225,28562,23663,6730,2305,4425,45495,26257,19238,7309,4032,3277,10208,5570,4638,7672,4525,3147,12151,7497,4654,5743,3304,2439
981,11,000,State - SIKKIM,Total,35-39,43627,23396,20231,8124,2535,5589,35503,20861,14642,6385,3471,2914,7897,4499,3398,6007,3568,2439,9615,5847,3768,3682,2412,1270
982,11,000,State - SIKKIM,Total,40-44,36552,20170,16382,9550,2948,6602,27002,17222,9780,5175,2998,2177,5764,3662,2102,4462,2902,1560,7264,4790,2474,2774,1988,786
983,11,000,State - SIKKIM,Total,45-49,29462,16114,13348,10393,3430,6963,19069,12684,6385,4518,2868,1650,3954,2660,1294,2673,1847,826,4781,3232,1549,1906,1356,550
984,11,000,State - SIKKIM,Total,50-54,24432,13624,10808,10440,3817,6623,13992,9807,4185,3986,2842,1144,2940,2159,781,1678,1174,504,3004,2001,1003,1368,1027,341
985,11,000,State - SIKKIM,Total,55-59,17541,9913,7628,8487,3202,5285,9054,6711,2343,2903,2181,722,1936,1486,450,935,703,232,1646,1159,487,890,692,198
986,11,000,State - SIKKIM,Total,60-64,13550,7441,6109,7785,3096,4689,5765,4345,1420,2283,1763,520,1293,954,339,560,417,143,696,536,160,391,298,93
987,11,000,State - SIKKIM,Total,65-69,10483,5593,4890,6331,2494,3837,4152,3099,1053,1682,1346,336,876,629,247,430,296,134,496,352,144,198,160,38
988,11,000,State - SIKKIM,Total,70-74,7561,4304,3257,5016,2248,2768,2545,2056,489,1139,958,181,490,385,105,183,142,41,294,234,60,98,75,23
989,11,000,State - SIKKIM,Total,75-79,4516,2556,1960,3174,1466,1708,1342,1090,252,604,517,87,238,193,45,77,57,20,138,102,36,55,40,15
990,11,000,State - SIKKIM,Total,80+,4642,2578,2064,3132,1428,1704,1510,1150,360,548,456,92,225,165,60,142,99,43,259,194,65,109,79,30
991,11,000,State - SIKKIM,Total,Age not stated,1176,637,539,302,146,156,874,491,383,228,127,101,190,98,92,115,73,42,162,88,74,42,25,17
992,11,000,State - SIKKIM,Rural,All ages,456999,242797,214202,135069,58552,76517,321930,184245,137685,96333,56198,40135,90078,48838,41240,48951,26434,22517,56283,34313,21970,14545,8888,5657
